[2025-01-06 18:03:30 : INFO] - Cache for URL: https://192.168.68.107/?p=6641 has been purged, triggered by action: save_post 
[2025-03-18 12:44:26 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:44:26 : INFO] - Cache for URL: http://192.168.68.109/6758-2/ has been purged, triggered by action: save_post 
[2025-03-18 12:44:26 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Geospatial" and URL: http://192.168.68.109/6758-2/, triggered by action: save_post 
[2025-03-18 12:44:26 : INFO] - Cache for previous post (with URL: http://192.168.68.109/insights/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:44:26 : INFO] - Cache for next post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:44:26 : INFO] - Cache for all archives page associated with post_type: post and Title: "Geospatial" have been purged, triggered by action: save_post 
[2025-03-18 12:44:35 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:44:35 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 12:44:35 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Focus on Improvement" and URL: http://192.168.68.109/insights/, triggered by action: save_post 
[2025-03-18 12:44:35 : INFO] - Cache for next post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6751 has been purged, triggered by action: save_post 
[2025-03-18 12:44:35 : INFO] - Cache for all archives page associated with post_type: post and Title: "Focus on Improvement" have been purged, triggered by action: save_post 
[2025-03-18 12:45:44 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:45:44 : INFO] - Cache for URL: http://192.168.68.109/very-big-one/ has been purged, triggered by action: save_post 
[2025-03-18 12:45:44 : INFO] - Cache for blog post has been purged due to updates to post with Title: "VERY BIG ONE" and URL: http://192.168.68.109/very-big-one/, triggered by action: save_post 
[2025-03-18 12:45:44 : INFO] - Cache for previous post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6985 has been purged, triggered by action: save_post 
[2025-03-18 12:45:44 : INFO] - Cache for all archives page associated with post_type: post and Title: "VERY BIG ONE" have been purged, triggered by action: save_post 
[2025-03-18 12:45:52 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:45:52 : INFO] - Cache for URL: http://192.168.68.109/6758-2/ has been purged, triggered by action: save_post 
[2025-03-18 12:45:52 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Geospatial" and URL: http://192.168.68.109/6758-2/, triggered by action: save_post 
[2025-03-18 12:45:52 : INFO] - Cache for previous post (with URL: http://192.168.68.109/insights/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:45:52 : INFO] - Cache for next post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:45:52 : INFO] - Cache for all archives page associated with post_type: post and Title: "Geospatial" have been purged, triggered by action: save_post 
[2025-03-18 12:46:01 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:46:01 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 12:46:01 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Focus on Improvement" and URL: http://192.168.68.109/insights/, triggered by action: save_post 
[2025-03-18 12:46:01 : INFO] - Cache for next post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6751 has been purged, triggered by action: save_post 
[2025-03-18 12:46:01 : INFO] - Cache for all archives page associated with post_type: post and Title: "Focus on Improvement" have been purged, triggered by action: save_post 
[2025-03-18 12:50:23 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7879 has been purged, triggered by action: save_post 
[2025-03-18 12:50:34 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7879 has been purged, triggered by action: save_post 
[2025-03-18 12:50:35 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7879 has been purged, triggered by action: save_post 
[2025-03-18 12:51:35 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7879 has been purged, triggered by action: save_post 
[2025-03-18 12:59:31 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 12:59:31 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 12:59:31 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:01:40 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:01:40 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:01:40 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:05:14 : INFO] - Cache for homepage has been purged due to changes in the Posts page options, triggered by action: update_option_page_for_posts 
[2025-03-18 13:14:28 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-03-18 13:19:01 : INFO] - Cache for homepage has been purged due to changes in the Posts page options, triggered by action: update_option_page_for_posts 
[2025-03-18 13:19:01 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: wp_trash_post 
[2025-03-18 13:19:01 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7879 has been purged, triggered by action: save_post 
[2025-03-18 13:20:20 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:20:21 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:20:22 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:25:29 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:25:30 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:25:31 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:41:23 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:41:23 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:41:24 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:46:57 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:46:57 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 13:46:58 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:10:34 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:10:35 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:10:35 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:12:30 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:12:30 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:12:31 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:16:01 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:16:02 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:16:03 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:19:48 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:19:49 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:19:50 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:20:41 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:20:41 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:20:41 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:21:39 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:21:40 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 14:21:40 : INFO] - Cache for URL: http://192.168.68.109/quick-insights/ has been purged, triggered by action: save_post 
[2025-03-18 16:30:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:30:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:30:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:32:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:32:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:32:56 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:34:36 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:34:36 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:34:37 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:36:38 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:36:38 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:36:38 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:40:10 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:40:10 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:40:10 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:43:00 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:43:00 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:43:01 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:44:16 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:44:16 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:44:16 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:47:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:47:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:47:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-03-18 16:54:10 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
